gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,nb_neg_broadcast,nb_pos_broadcast,useful_drops,useless_drops,objective_prog,objective_failed,teammates_reach,winner
2219,12892.525,9940.5,4475.56,4034.62,2,3,100,100,1,5,40,108,8300,282,0,4903,999,7236,0,15245,-1
2220,12892.525,9940.5,4530.11,4072.8,3,2,100,100,1,4,40,136,7265,280,0,4543,591,8421,0,13469,-1
2221,12892.525,9948.675,4514.12,4154.29,3,3,100,100,1,5,40,127,6246,308,0,6223,804,8681,1,15070,-1
2222,12892.525,9560.525,4486.08,4121.55,2,2,100,100,1,3,40,123,6796,284,0,3723,995,7144,1,13592,-1
2223,12892.525,9560.525,4585.85,4067.78,3,3,100,100,1,3,40,121,6483,257,0,5132,709,8180,0,13845,-1
2224,12892.525,9560.525,4592.56,4089.99,2,2,100,100,1,3,40,109,7000,349,0,4365,724,6742,2,17068,-1
2225,12892.525,9827.1,4661.89,4111.12,3,3,100,100,2,4,40,117,8640,707,0,4746,659,6956,2,13308,-1
2226,12660.175,9827.1,4604.47,4138.39,2,2,100,100,1,4,40,120,7420,351,0,4720,1178,7153,1,15176,-1
2227,9982.95,9827.1,4635.58,4026.01,2,2,100,100,2,4,40,101,7052,333,0,5271,1088,7702,0,13744,-1
2228,9349.85,9827.1,4617.18,3920.99,2,2,100,100,1,3,40,115,8242,457,0,4463,736,9211,1,14541,-1
2229,5305.075,10063.75,4616.74,4008.51,2,3,100,100,20,5,40,116,6009,190,0,5397,699,7684,0,14782,-1
2230,5305.075,10063.75,4579.45,3921.81,2,2,100,100,20,5,40,105,8515,730,0,5718,1147,7382,1,16117,-1
2231,5305.075,10063.75,4592.8,3909.11,2,2,100,100,20,3,40,119,8090,532,0,4798,833,6116,0,17053,-1
2232,5305.075,10063.75,4556.71,3758.5,2,2,100,100,20,3,40,106,8975,708,0,4645,822,7275,2,15126,-1
2233,5305.075,10063.75,4561.6,3738.86,2,2,100,100,20,1,40,102,8483,341,0,4157,645,7291,2,13417,-1
2234,5305.075,10063.75,4567.1,3720.58,2,2,100,100,20,1,40,105,8273,571,0,3619,457,5374,0,13833,-1
2235,5305.075,10063.75,4555.08,3726.65,2,2,100,100,20,1,40,103,10157,541,0,3939,671,6510,3,12881,-1
2236,5305.075,5188.7,4572.42,3729.24,2,2,100,100,20,20,40,111,9590,500,0,4390,699,6573,0,13542,-1
2237,11901.175,9770.825,4612.89,3703.66,3,3,100,100,2,1,40,122,9901,427,0,5002,985,6750,1,15663,-1
2238,11901.175,9861.5,4622.83,3853.3,3,3,100,100,3,4,40,133,8427,170,0,4471,849,7680,1,13057,-1
2239,11901.175,9861.5,4729.64,3810.2,3,2,100,100,4,3,40,109,9027,616,0,6649,772,6470,0,14940,-1
2240,11901.175,9861.5,4713.09,3819.86,3,3,100,100,4,3,40,118,7868,660,0,5538,776,6531,1,14197,-1
2241,11901.175,9861.5,4680.21,3878.14,2,2,100,100,3,2,40,117,8865,362,0,5391,791,6223,3,15763,-1
2242,12967.775,9861.5,4680.75,3793.73,3,2,100,100,1,2,40,108,8994,605,0,6394,713,5912,3,15428,-1
2243,12967.775,9861.5,4710.52,3848.01,3,3,100,100,2,2,40,119,7728,466,0,6467,480,7180,1,10828,-1
2244,12967.775,9921.95,4730.46,3874.56,3,3,100,100,3,3,40,111,8485,262,0,4884,388,6336,0,11746,-1
2245,14031.625,10175.1,4794.69,3819.65,3,3,100,100,1,3,40,116,8458,497,0,7804,753,7069,0,16271,-1
2246,14031.625,10175.1,4779.95,3790.14,2,2,100,100,1,3,40,109,7667,395,0,6558,650,6972,0,13606,-1
2247,12523.675,10175.1,4720.56,3767.63,2,2,100,100,2,3,40,99,6366,389,0,6324,352,5314,1,13890,-1
2248,13066.6,11018.1,4749.66,3762.76,3,3,100,100,3,1,40,116,8092,504,0,6780,969,6219,1,16633,-1
2249,13066.6,11018.1,4713.5,3729.69,2,2,100,100,3,1,40,100,9865,334,0,5732,640,5295,1,13925,-1
2250,12523.675,9946.4,4704.96,3508.06,2,2,100,100,3,3,40,105,10469,851,0,5371,677,5805,1,12549,-1
2251,12523.675,9743.425,4710.37,3390.28,2,2,100,100,3,2,40,92,8200,555,0,6334,624,6000,0,12674,-1
2252,12523.675,9743.425,4667.86,3272.72,2,2,100,100,3,2,40,89,9357,566,0,7861,1002,6181,3,16532,-1
2253,12523.675,9743.425,4708.73,3306.26,2,2,100,100,3,1,40,110,7901,299,0,7295,417,6245,1,12776,-1
2254,12362.725,9743.425,4701.46,3288.54,2,2,100,100,2,1,40,103,8177,516,0,6426,632,6262,1,11587,-1
2255,12413.4,9743.425,4750.84,3313.71,3,2,100,100,3,1,40,102,9089,461,0,8175,671,5277,5,16367,-1
2256,12413.4,9151.2,4700.86,3401.44,2,3,100,100,3,3,40,104,8928,365,0,4911,439,5458,6,12147,-1
2257,12413.4,8532.45,4717.66,3363.48,2,2,100,100,3,2,40,97,8795,355,0,6212,715,5098,2,14270,-1
2258,12362.725,8532.45,4729.21,3281.71,2,2,100,100,2,1,40,107,10051,563,0,6387,619,6531,2,14551,-1
2259,12362.725,8532.45,4704.74,3301.38,3,3,100,100,2,1,40,104,9042,553,0,4855,842,5878,2,15729,-1
2260,12362.725,5119.8,4736.25,3334.4,2,2,100,100,2,20,40,111,9597,495,0,6058,743,6311,3,13707,-1
2261,11796.875,5119.8,4712.0,3346.75,2,2,100,100,1,20,40,116,8131,520,0,7472,968,6281,1,17626,-1
2262,11796.875,5119.8,4723.96,3412.27,2,2,100,100,1,20,40,102,7458,227,0,5741,677,5329,1,15901,-1
2263,11796.875,9639.5,4699.56,3374.7,3,3,100,100,1,1,40,99,7218,219,0,4848,408,5388,2,15404,-1
2264,13196.05,9639.5,4688.16,3302.55,3,2,100,100,2,1,40,99,7466,434,0,5857,787,5022,0,14959,-1
2265,13196.05,9639.5,4579.57,3346.59,2,3,100,100,2,2,40,96,8658,464,0,5147,825,5669,4,12678,-1
2266,12420.8,5119.3,4503.37,3308.89,2,2,100,100,2,20,40,97,8070,452,0,5158,898,5109,1,13237,-1
2267,12420.8,5121.625,4430.44,3273.69,2,2,100,100,2,20,40,82,8421,304,0,4817,818,4419,4,15210,-1
2268,12420.8,5173.025,4404.72,3254.3,2,2,100,100,2,20,40,85,8662,481,0,4622,585,4766,2,13486,-1
2269,11796.875,5173.025,4215.76,3216.3,2,2,100,100,1,20,40,75,8551,501,0,4006,857,4254,1,16375,-1
2270,11796.875,5173.025,4203.42,3173.37,2,2,100,100,1,20,40,84,9841,541,0,2775,531,4510,3,11250,-1
2271,5377.2,5173.025,4191.11,3211.26,2,2,100,100,20,20,40,100,9540,377,0,4346,708,5560,0,12935,-1
2272,5377.2,5133.2,4133.08,3108.46,2,2,100,100,20,20,40,85,9577,817,0,3501,537,4365,0,14672,-1
2273,5377.2,5133.2,4129.19,3131.37,2,2,100,100,20,20,40,97,9418,426,0,3724,499,5656,1,11060,-1
2274,5339.45,5205.75,4213.49,3242.69,2,2,100,100,20,20,40,96,10075,222,0,3814,628,7145,1,12345,-1
2275,5339.45,5088.075,4148.97,3253.41,2,2,100,100,20,20,40,93,10154,452,0,4070,886,5433,4,11708,-1
2276,5339.45,5088.075,4197.26,3328.12,2,2,100,100,20,20,40,104,9520,304,0,3248,467,4863,1,10805,-1
2277,5339.45,5088.075,4239.2,3269.77,2,2,100,100,20,20,40,99,9452,467,0,3521,568,5662,0,12327,-1
2278,5339.45,5088.075,4182.67,3291.57,2,2,100,100,20,20,40,94,8754,261,0,3611,968,4607,1,13812,-1
2279,5339.45,10183.875,4218.12,3428.39,2,3,100,100,20,3,40,105,10996,401,0,2973,525,6416,2,8748,-1
2280,5362.275,9291.475,4235.58,3420.83,2,2,100,100,20,1,40,113,9736,305,0,4211,887,6072,0,16353,-1
2281,5362.275,9291.475,4218.87,3441.01,2,2,100,100,20,1,40,103,9294,406,0,4120,1001,5752,0,11690,-1
2282,5341.35,5191.6,4225.78,3456.09,2,2,100,100,20,20,40,105,7818,318,0,4638,622,6578,1,13858,-1
2283,5269.275,5191.6,4232.72,3526.59,2,2,100,100,20,20,40,99,6930,138,0,4269,909,7339,0,12747,-1
2284,5382.325,5191.6,4225.08,3538.12,2,2,100,100,20,20,40,106,7852,152,0,4789,620,7260,1,14653,-1
2285,7771.575,9498.2,4246.88,3702.19,3,3,100,100,1,3,40,105,8559,330,0,4556,997,6360,2,13192,-1
2286,5382.325,9498.2,4345.71,3753.69,2,2,100,100,20,3,40,115,9295,237,0,6802,448,7060,1,15215,-1
2287,5382.325,9498.2,4313.39,3769.64,2,2,100,100,20,3,40,110,6760,575,0,5653,555,6018,0,15832,-1
2288,5382.325,9498.2,4334.59,3817.94,2,2,100,100,20,3,40,108,9183,436,0,4628,489,6539,1,13877,-1
2289,5382.325,9498.2,4405.19,3855.36,2,2,100,100,20,2,40,121,7985,280,0,4851,769,7459,0,12902,-1
2290,5382.325,9498.2,4417.53,3940.17,2,2,100,100,20,2,40,124,8372,221,0,7798,660,8573,3,15276,-1
2291,11669.175,9838.025,4465.9,3921.56,3,3,100,100,1,2,40,115,8072,335,0,6302,370,6601,1,13038,-1
2292,9859.7,9838.025,4478.22,4025.63,2,2,100,100,1,2,40,121,7891,118,0,6554,508,7828,0,10860,-1
2293,9859.7,9838.025,4497.34,4039.41,2,2,100,100,1,2,40,125,6596,127,0,6294,510,6401,2,11618,-1
2294,11027.175,10974.875,4501.91,3999.37,3,3,100,100,1,1,40,117,6222,80,0,6766,563,5931,0,14760,-1
2295,11027.175,10974.875,4413.41,4046.32,2,2,100,100,1,1,40,108,7675,186,0,5431,638,5823,1,11778,-1
2296,5228.95,10974.875,4377.62,3960.44,2,2,100,100,20,1,40,102,7370,241,0,6060,431,6339,1,13672,-1
2297,5377.775,10974.875,4422.96,3953.58,2,3,100,100,20,2,40,114,7415,155,0,6549,765,6456,0,11971,-1
2298,5377.775,10242.85,4460.86,3949.27,2,2,100,100,20,3,40,117,7971,231,0,6089,493,7612,0,10956,-1
2299,5281.75,10242.85,4420.18,3970.79,2,2,100,100,20,3,40,118,6106,104,0,5424,414,6787,1,12022,-1
2300,10276.475,10242.85,4507.37,4020.32,3,3,100,100,2,3,40,126,8118,238,0,6415,439,7712,0,11920,-1
2301,9464.675,10981.9,4451.12,4112.23,3,3,100,100,2,2,40,117,5883,116,0,6798,503,6373,4,14233,-1
2302,9464.675,10981.9,4452.13,4082.53,2,2,100,100,2,2,40,108,7744,169,0,6149,454,7821,1,11934,-1
2303,9464.675,10981.9,4437.83,4113.13,3,3,100,100,2,2,40,118,9929,94,0,7724,819,7829,2,16578,-1
2304,13433.425,10981.9,4427.89,4112.8,3,2,100,100,1,2,40,120,7619,208,0,5791,768,6438,1,12055,-1
2305,11498.125,10981.9,4401.1,4104.43,3,3,100,100,1,2,40,121,6406,72,0,5761,705,7243,3,14233,-1
2306,11721.375,5189.125,4480.35,3999.95,3,2,100,100,3,20,40,118,6344,236,0,6592,845,6447,0,13860,-1
2307,11498.125,5182.35,4408.1,4061.92,2,2,100,100,2,20,40,109,8060,84,0,5924,941,7491,1,15098,-1
2308,10815.7,5182.35,4405.47,4139.07,2,2,100,100,1,20,40,119,7672,201,0,6436,934,7446,1,15172,-1
2309,10815.7,5182.35,4398.76,4077.12,3,2,100,100,1,20,40,118,7134,204,0,5966,670,6775,1,14641,-1
2310,10815.7,5182.35,4415.99,4016.11,2,2,100,100,1,20,40,120,7027,123,0,5984,720,7197,0,15354,-1
2311,10815.7,5262.35,4415.9,4098.97,2,2,100,100,1,20,40,115,8713,85,0,5569,732,8855,1,16133,-1
2312,12641.15,5174.6,4469.28,4163.88,3,2,100,100,1,20,40,127,8035,152,0,5752,809,9101,0,13608,-1
2313,12641.15,5289.975,4356.88,4154.79,2,2,100,100,1,20,40,104,6611,87,0,5134,630,6906,2,14547,-1
2314,12641.15,5289.975,4361.62,4203.47,2,2,100,100,1,20,40,116,8051,52,0,6037,700,7993,3,14705,-1
2315,12641.15,5289.975,4272.79,4212.69,2,2,100,100,1,20,40,107,7559,87,0,5626,1117,7989,4,17392,-1
2316,10815.7,9871.0,4356.43,4242.54,3,3,100,100,1,1,40,133,8585,110,0,5892,857,9832,0,13324,-1
2317,10815.7,9955.875,4357.04,4352.14,3,3,100,100,3,3,40,120,7556,153,0,7469,1142,8907,0,20002,-1
2318,10815.7,9955.875,4350.15,4355.36,2,2,100,100,3,3,40,126,7120,66,0,7681,1300,8201,2,15864,-1
2319,10815.7,9871.0,4290.85,4285.39,2,3,100,100,3,2,40,113,6588,190,0,6288,1274,7801,1,17727,-1
2320,10815.7,9871.0,4347.56,4234.43,2,2,100,100,2,2,40,118,6888,156,0,7125,874,10514,2,15262,-1
2321,11329.0,9871.0,4379.27,4302.45,3,3,100,100,3,6,40,126,5665,135,0,7357,1072,7783,4,16237,-1
2322,11329.0,9871.0,4392.37,4319.69,3,3,100,100,2,6,40,119,5942,77,0,7160,1017,8290,3,16034,-1
2323,11329.0,9812.225,4406.91,4326.99,2,2,100,100,2,4,40,126,6000,83,0,5964,924,8714,1,13222,-1
2324,11329.0,9789.525,4426.85,4343.15,2,2,100,100,2,3,40,127,6552,89,0,7434,1248,10001,0,15937,-1
2325,12393.65,10023.525,4374.59,4374.76,3,3,100,100,1,5,40,119,5646,89,0,7330,1153,9433,4,16742,-1
2326,12411.45,10104.55,4387.08,4439.96,3,3,100,100,2,10,40,120,6424,100,0,6353,1415,9158,4,18065,-1
2327,12393.65,10104.55,4404.42,4453.74,2,2,100,100,1,9,40,119,5839,73,0,8052,1439,10535,3,18285,-1
2328,12393.65,10104.55,4449.51,4526.65,3,3,100,100,1,12,40,125,5637,107,0,7844,1276,10754,0,18477,-1
2329,12393.65,10258.475,4426.93,4542.8,2,3,100,100,1,11,40,128,6704,95,0,5523,1006,8907,1,16034,-1
2330,12393.65,10258.475,4422.99,4535.81,2,2,100,100,1,11,40,122,4806,70,0,5795,780,8227,3,15981,-1
2331,12393.65,10258.475,4409.07,4587.61,2,3,100,100,1,10,40,119,5831,114,0,8349,1442,12605,1,18565,-1
2332,8278.525,10258.475,4392.08,4599.77,3,3,100,100,1,10,40,133,6764,94,0,7336,1533,10147,0,19950,-1
2333,8278.525,10258.475,4303.89,4528.35,3,3,100,100,2,6,40,107,5858,61,0,5067,1160,8117,0,15812,-1
2334,7712.5,10268.5,4227.99,4521.46,2,3,100,100,1,7,40,120,7033,106,0,7412,1152,9755,4,21188,-1
2335,11322.1,10268.5,4281.36,4478.15,3,3,100,100,1,7,40,118,5898,169,0,5234,1065,7561,3,17020,-1
2336,11322.1,10331.775,4383.74,4519.99,3,3,100,100,1,8,40,129,6326,100,0,7298,1258,10887,0,20439,-1
2337,10156.175,10331.775,4425.67,4499.55,2,2,100,100,3,6,40,108,4494,53,0,5628,1245,8638,0,13804,-1
2338,10265.025,10331.775,4415.32,4498.01,3,3,100,100,5,5,40,125,5163,75,0,7299,1469,10739,1,21519,-1
2339,10265.025,10331.775,4399.95,4551.28,3,3,100,100,3,8,40,127,7295,72,0,6417,1254,9675,0,21103,-1
2340,10265.025,10331.775,4480.31,4668.06,3,3,100,100,3,13,40,130,7270,157,0,7223,1250,10955,0,20541,-1
2341,15252.85,10331.775,4565.5,4671.72,3,3,100,100,1,11,40,123,7733,211,0,7270,1783,10606,2,21002,-1
2342,15252.85,10317.9,4577.02,4700.25,3,3,100,100,1,11,40,137,9003,136,0,6798,1637,12600,0,20150,-1
2343,15252.85,10283.0,4614.86,4647.3,3,3,100,100,1,9,40,124,7380,145,0,5922,1230,9295,0,18701,-1
2344,15252.85,10386.05,4526.44,4694.53,2,3,100,100,1,12,40,117,8457,82,0,5421,896,8941,1,16697,-1
2345,15252.85,10386.05,4446.1,4628.76,3,2,100,100,1,8,40,123,7181,106,0,6242,1226,9499,3,21026,-1
2346,15252.85,10386.05,4280.38,4637.0,3,3,100,100,1,9,40,116,7140,66,0,6245,1219,8603,1,20325,-1
2347,15252.85,10458.0,4409.66,4743.82,3,3,100,100,2,18,40,132,6141,97,0,6842,1231,9406,3,21505,-1
2348,15252.85,10386.05,4366.38,4685.77,3,3,100,100,2,15,40,120,7905,81,0,6524,1076,9693,2,20071,-1
2349,15252.85,10386.05,4410.81,4844.37,3,3,100,100,2,20,40,129,7664,107,0,8048,1269,11426,0,24301,-1
2350,15252.85,10386.05,4410.43,4818.26,3,3,100,100,1,20,40,129,6380,93,0,7489,1311,11252,0,23813,-1
2351,15252.85,10482.2,4401.45,4866.99,3,3,100,100,1,20,40,119,7204,165,0,6588,851,9363,1,19371,-1
2352,11667.55,12096.95,4317.28,4913.73,3,3,100,100,3,1,40,130,6090,81,0,6445,1353,9874,0,20420,-1
2353,11667.55,12096.95,4298.52,4714.72,3,2,100,100,3,1,40,105,5527,63,0,4150,889,7619,4,12395,-1
2354,11838.75,12096.95,4352.83,4668.63,3,3,100,100,3,1,40,122,6363,61,0,3384,906,7515,0,12618,-1
2355,11838.75,12096.95,4370.56,4701.83,2,3,100,100,2,1,40,122,6225,188,0,3680,698,7059,0,13220,-1
2356,11838.75,12096.95,4355.93,4648.8,2,2,100,100,2,1,40,113,5280,75,0,3400,640,6686,2,11007,-1
2357,11838.75,10386.05,4343.96,4587.11,3,3,100,100,2,12,40,122,5000,77,0,4136,1129,8522,1,14778,-1
2358,12438.55,10283.0,4348.24,4609.3,3,3,100,100,2,13,40,128,6965,148,0,4817,1393,9730,0,15236,-1
2359,12438.55,10205.975,4378.16,4669.04,3,3,100,100,2,17,40,122,7147,203,0,3725,1047,8012,1,13835,-1
2360,12438.55,10264.1,4313.67,4631.91,3,3,100,100,2,18,40,117,5825,85,0,3882,1110,7104,0,12813,-1
2361,12438.55,10205.975,4317.1,4546.45,2,2,100,100,2,15,40,122,5391,71,0,3847,1154,7583,2,14031,-1
2362,12438.55,10205.975,4297.7,4521.35,3,3,100,100,1,14,40,117,5233,60,0,3757,1052,6752,1,14779,-1
2363,12438.55,10205.975,4257.07,4487.95,2,2,100,100,1,13,40,103,5966,171,0,3769,889,6747,0,15651,-1
2364,12438.55,10207.775,4141.81,4552.74,3,3,100,100,1,17,40,114,6691,98,0,4300,1124,8501,2,17357,-1
2365,12438.55,10207.775,4215.72,4530.11,2,2,100,100,1,14,40,123,6966,88,0,4986,1032,9383,0,17435,-1
2366,12438.55,10207.775,4186.61,4515.42,2,2,100,100,1,11,40,113,6110,70,0,4813,1042,9247,0,17638,-1
2367,12438.55,10207.775,4290.02,4522.89,2,3,100,100,1,10,40,122,7579,88,0,4766,782,7950,0,14396,-1
2368,12438.55,10218.45,4298.77,4562.85,3,3,100,100,2,11,40,114,9026,131,0,4980,1229,7384,2,16068,-1
2369,12438.55,10218.45,4321.14,4451.67,2,2,100,100,2,7,40,105,6569,96,0,5984,1071,8359,1,17008,-1
2370,14867.075,10218.45,4356.69,4443.24,3,3,100,100,1,9,40,119,6781,112,0,6179,950,9053,2,16670,-1
2371,14867.075,10218.45,4394.93,4390.89,3,3,100,100,2,8,40,118,7568,180,0,5351,999,8765,0,18072,-1
2372,14867.075,10218.45,4490.79,4395.43,3,2,100,100,3,7,40,122,7015,108,0,8111,1186,11493,1,21448,-1
2373,14867.075,10218.45,4546.94,4478.65,3,3,100,100,3,7,40,126,7456,81,0,8522,1277,12574,0,22674,-1
2374,14867.075,10827.175,4468.99,4450.71,3,3,100,100,2,6,40,115,7770,110,0,5495,1291,8452,1,17263,-1
2375,19274.125,10019.6,4590.78,4458.64,3,3,100,100,1,10,40,128,6108,137,0,6665,1499,9068,0,17098,-1
2376,19274.125,10019.6,4534.58,4411.28,3,3,100,100,1,9,40,125,6847,211,0,4773,1110,8068,1,16443,-1
2377,19274.125,10067.8,4563.49,4412.77,3,3,100,100,1,7,40,110,6601,108,0,7154,975,10623,0,21945,-1
2378,19274.125,10067.8,4644.74,4410.31,3,3,100,100,1,11,40,128,7149,133,0,7839,1703,11914,3,21441,-1
2379,15804.95,9921.075,4753.77,4476.14,3,3,100,100,2,12,40,125,7669,79,0,7699,1508,11419,0,25672,-1
2380,14867.075,10074.525,4801.48,4587.16,3,3,100,100,4,14,40,128,5204,133,0,10589,1565,11021,1,28357,-1
2381,14414.6,10074.525,4761.28,4660.65,3,3,100,100,4,18,40,130,5851,169,0,8312,1084,10990,0,25537,-1
2382,14414.6,10406.1,4751.71,4765.46,3,3,100,100,5,19,40,127,3599,115,0,8682,1189,8668,0,23262,-1
2383,16347.125,10406.1,4751.15,4726.94,3,3,100,100,1,14,40,130,4621,139,0,9448,1157,10058,1,25501,-1
2384,16767.725,10406.1,4699.2,4774.11,3,3,100,100,1,19,40,126,4994,116,0,11766,1241,10812,2,29686,-1
2385,16767.725,10153.1,4879.18,4860.03,3,3,100,100,4,20,40,132,5840,119,0,11752,1434,11604,2,28315,-1
2386,17119.25,10132.4,4888.14,4846.5,3,3,100,100,2,20,40,133,3709,117,0,13034,1331,11728,3,31173,-1
2387,17119.25,10049.125,5000.9,4924.56,3,3,100,100,2,20,40,130,5616,121,0,11314,1265,10012,1,26112,-1
2388,17343.65,10049.125,5012.92,4945.15,3,3,100,100,3,20,40,124,5122,136,0,10866,1109,10176,2,28678,-1
2389,17270.55,10053.5,5128.57,5109.36,3,3,100,100,2,20,40,124,5099,186,0,11088,1050,10334,3,28775,-1
2390,17270.55,10053.5,4956.86,5138.55,3,3,100,100,2,20,40,126,4649,114,0,10013,1246,10892,0,29728,-1
2391,17270.55,10053.5,4899.94,5054.71,3,3,100,100,2,20,40,119,4885,172,0,10924,1354,11270,2,26957,-1
2392,17270.55,10053.5,4981.93,4945.24,3,3,100,100,2,20,40,121,4597,171,0,10553,1197,10974,3,26193,-1
2393,17119.25,10049.125,5089.75,4900.49,3,3,100,100,1,20,40,126,5672,199,0,12300,1572,11243,4,31925,-1
2394,17119.25,10038.525,5167.05,4809.78,3,3,100,100,1,18,40,139,5525,112,0,10726,1263,10318,2,33232,-1
2395,17119.25,10038.525,4968.89,4776.9,3,3,100,100,1,17,40,120,4372,109,0,10691,1249,8837,0,32293,-1
2396,17119.25,10038.525,4807.88,4741.55,3,3,100,100,1,14,40,123,5660,125,0,12201,1308,11061,0,36773,-1
2397,17119.25,10038.525,4692.45,4752.5,3,2,100,100,1,12,40,120,4367,179,0,10884,1042,9643,0,31805,-1
2398,17119.25,10038.525,4728.98,4742.03,3,3,100,100,1,14,40,121,3942,109,0,10426,1001,10347,2,35264,-1
2399,17119.25,10038.525,4667.0,4715.87,3,3,100,100,1,13,40,119,4018,78,0,10655,1003,9975,1,35226,-1
2400,17119.25,10439.2,4934.5,4821.88,3,3,100,100,1,17,40,126,5649,207,0,11992,1319,10987,1,36854,-1
2401,17119.25,10439.2,5017.69,4818.6,3,3,100,100,1,15,40,123,5770,159,0,12041,1129,10776,1,38552,-1
2402,15140.2,10439.2,4989.47,4852.27,3,3,100,100,3,15,40,139,7163,169,0,12530,1291,14255,0,42810,-1
2403,15140.2,10439.2,4932.3,4977.69,3,3,100,100,4,20,40,136,6355,143,0,12566,1560,12522,0,40890,-1
2404,14673.825,10439.2,4933.91,4946.1,3,3,100,100,7,20,40,124,5092,212,0,13532,1014,13423,1,40597,-1
2405,14673.825,10439.2,4847.22,4852.71,3,2,100,100,6,16,40,129,5077,136,0,11928,1121,11971,1,41873,-1
2406,16354.7,10439.2,4886.25,4877.47,3,3,100,100,1,18,40,122,4484,158,0,13154,1245,12016,1,39635,-1
2407,14673.825,10439.2,4967.47,4937.36,3,3,100,100,8,20,40,117,5831,159,0,13204,1038,12435,1,37907,-1
2408,16039.8,10439.2,5246.28,5105.31,3,3,100,100,1,20,40,147,5723,313,0,12741,1193,10787,0,36660,-1
2409,16039.8,10439.2,5216.5,5018.61,3,3,100,100,3,20,40,128,4658,207,0,13273,1046,11671,0,37636,-1
2410,15596.025,10496.85,5147.08,5113.19,3,3,100,100,6,20,40,131,6120,232,0,12851,1147,12775,1,40266,-1
2411,16071.9,10496.85,5081.74,5148.68,3,3,100,100,5,20,40,123,4762,182,0,14335,1366,11573,1,41936,-1
2412,19039.3,10439.2,5204.3,5140.52,3,3,100,100,1,20,40,130,7208,222,0,17174,1835,15105,2,42656,-1
2413,19357.375,10439.2,5227.45,5082.95,3,3,100,100,2,20,40,137,5968,430,0,15083,1447,12937,3,40377,-1
2414,19357.375,10439.2,5420.07,5139.52,3,3,100,100,2,20,40,132,6998,445,0,13813,1496,12800,4,40202,-1
2415,19357.375,10439.2,5624.21,5192.32,3,3,100,100,2,20,40,126,7164,459,0,14340,1649,13529,1,42234,-1
2416,19357.375,10439.2,5637.52,5120.7,3,3,100,100,2,20,40,129,5762,323,0,11525,1153,12702,0,37922,-1
2417,19357.375,10439.2,5513.37,5013.22,3,3,100,100,2,20,40,130,5566,362,0,13210,1660,13362,1,39293,-1
2418,19357.375,10367.675,5341.78,4891.41,3,3,100,100,1,20,40,116,5368,436,0,13658,1246,13058,2,41038,-1
2419,19357.375,10344.85,5220.47,4823.93,3,2,100,100,1,18,40,117,5497,346,0,12497,1696,12880,0,35146,-1
2420,19357.375,10344.85,5185.31,4868.59,3,3,100,100,1,20,40,128,5343,532,0,14163,1356,12811,1,37750,-1
2421,19357.375,10344.85,5216.77,4851.87,3,3,100,100,1,20,40,129,3689,187,0,8920,870,9778,0,31722,-1
2422,19357.375,10344.85,5088.52,4859.6,3,3,100,100,1,20,40,120,5296,478,0,12130,1357,12731,2,38444,-1
2423,19357.375,10344.85,4978.26,4832.94,3,3,100,100,1,20,40,109,4835,324,0,12001,1485,11077,1,35260,-1
2424,20209.175,10344.85,5055.3,4784.71,3,3,100,100,1,20,40,130,5272,402,0,13058,1669,11408,2,38292,-1
2425,20209.175,10134.9,5120.57,4772.02,3,3,100,100,1,20,40,130,5921,299,0,13526,1402,12415,0,37866,-1
2426,20209.175,10134.9,5070.59,4744.82,3,3,100,100,1,16,40,135,5744,229,0,9966,1680,11590,1,32860,-1
2427,20209.175,10134.9,5051.19,4681.77,3,3,100,100,1,14,40,109,6026,191,0,11535,1735,11484,3,37288,-1
2428,20209.175,10134.9,5043.45,4736.5,3,3,100,100,1,16,40,129,5873,297,0,11149,1332,11658,2,29453,-1
2429,20209.175,10134.9,5155.23,4837.4,3,3,100,100,1,20,40,139,7012,308,0,10651,1507,12978,2,30909,-1
2430,16095.5,10052.15,4996.39,4727.87,3,3,100,100,2,18,40,111,5338,119,0,7232,1115,10007,2,26557,-1
2431,16095.5,10129.6,4953.32,4754.34,3,3,100,100,3,18,40,131,6239,186,0,7796,1433,11736,1,28833,-1
2432,16095.5,10279.475,4929.04,4681.53,3,3,100,100,2,13,40,119,7065,175,0,9869,1303,12516,2,33759,-1
2433,16095.5,10370.3,5028.78,4797.38,3,3,100,100,2,18,40,133,7699,203,0,9417,1442,12701,2,30542,-1
2434,16095.5,10380.3,4933.18,4794.16,3,3,100,100,2,16,40,126,7432,238,0,8827,1070,11934,0,30217,-1
2435,16095.5,10380.3,4832.33,4792.5,3,3,100,100,2,18,40,128,6489,175,0,10008,1584,12632,1,32225,-1
2436,16095.5,10380.3,4855.19,4753.09,3,3,100,100,2,16,40,125,5919,155,0,10403,1605,12825,0,35004,-1
2437,16095.5,10380.3,4899.33,4805.27,3,3,100,100,2,20,40,123,5621,187,0,9160,1385,13711,1,34814,-1
2438,19182.125,10380.3,4921.6,4796.06,3,3,100,100,1,20,40,120,5826,151,0,9991,1576,11609,0,33196,-1
2439,19182.125,10380.3,4902.68,4805.96,3,3,100,100,1,18,40,116,6491,80,0,8518,1146,10879,0,32559,-1
